,Timestamp,idx,gaze_x,gaze_y,gaze_z,REyePos_x,REyePos_y,LEyePos_x,LEyePos_y,yaw,pitch,roll,HeadBox_xmin,HeadBox_ymin,RightEyeBox_xmin,RightEyeBox_ymin,LeftEyeBox_xmin,LeftEyeBox_ymin,ROpenClose,LOpenClose,set_x,set_y,set_z,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG
10,1698931061.9837506,0.0,-0.04632572457194328,0.06158030405640602,0.9408290982246399,21.0,24.0,31.0,22.0,-8.010331153869629,48.73430633544922,2.199361562728882,418.0,319.0,16.0,19.0,26.0,17.0,1.0,1.0,59.0,33.0,0.0,1.0,0.0,0.0,-0.23816728943810894,0.0,-1.0,0.0,-0.09542927356659767,0.0,0.0,-1.0,0.9663534405587777,0.0,0.0,0.0,1.0
11,1698931062.0717547,0.0,0.016224246472120285,0.05330365151166916,0.9409490823745728,20.0,25.0,30.0,22.0,-3.560389280319214,42.758399963378906,3.1787807941436768,418.0,319.0,15.0,20.0,25.0,17.0,0.0,1.0,59.0,33.0,0.0,1.0,0.0,0.0,-0.23820151342916512,0.0,-1.0,0.0,-0.09573688570434867,0.0,0.0,-1.0,0.9663151921260947,0.0,0.0,0.0,1.0
12,1698931062.1877644,0.0,0.016224246472120285,0.06894052028656006,0.9409490823745728,19.0,24.0,30.0,21.0,-8.233682632446289,37.84478759765625,5.233034133911133,418.0,319.0,14.0,19.0,25.0,16.0,1.0,1.0,59.0,33.0,0.0,1.0,0.0,0.0,-0.23813624225893104,0.0,-1.0,0.0,-0.09604494515745653,0.0,0.0,-1.0,0.9663032947390026,0.0,0.0,0.0,1.0
13,1698931062.2887714,0.0,0.016224246472120285,0.08404137194156647,0.9372882843017578,20.0,23.0,30.0,19.0,-6.25456428527832,45.320701599121094,8.094626426696777,418.0,319.0,15.0,18.0,25.0,14.0,1.0,1.0,59.0,33.0,0.0,1.0,0.0,0.0,-0.23820937055361063,0.0,-1.0,0.0,-0.09578061626869011,0.0,0.0,-1.0,0.9663090584423726,0.0,0.0,0.0,1.0
14,1698931062.3957996,0.0,-0.19072693586349487,0.08404137194156647,0.9354179501533508,19.0,23.0,30.0,20.0,-10.752418518066406,45.03559112548828,6.629364967346191,418.0,319.0,14.0,18.0,25.0,15.0,1.0,1.0,59.0,33.0,0.0,1.0,0.0,0.0,-0.23822005976755553,0.0,-1.0,0.0,-0.09612656547283097,0.0,0.0,-1.0,0.9662726430917153,0.0,0.0,0.0,1.0
15,1698931062.5028248,0.0,-0.3071170151233673,0.06348533928394318,0.9469830989837646,20.0,23.0,31.0,20.0,-11.323049545288086,42.908348083496094,4.040735244750977,417.0,320.0,15.0,18.0,26.0,15.0,1.0,1.0,59.0,33.0,0.0,1.0,0.0,0.0,-0.238583831683554,0.0,-1.0,0.0,-0.09537737498304596,0.0,0.0,-1.0,0.9662637485718248,0.0,0.0,0.0,1.0
16,1698931062.621796,0.0,-0.0469832606613636,0.06348533928394318,0.9597217440605164,18.0,25.0,28.0,19.0,-18.98672866821289,48.53345489501953,3.75970196723938,417.0,320.0,13.0,20.0,23.0,14.0,1.0,1.0,59.0,33.0,0.0,1.0,0.0,0.0,-0.23857562266778876,0.0,-1.0,0.0,-0.09539088127557929,0.0,0.0,-1.0,0.9662642881534836,0.0,0.0,0.0,1.0
17,1698931062.7398033,1.0,-0.0469832606613636,0.04533052816987038,0.9660047292709351,20.0,26.0,30.0,20.0,-14.459548950195312,47.680763244628906,3.6567251682281494,418.0,319.0,15.0,21.0,25.0,15.0,1.0,1.0,537.0,33.0,0.0,1.0,0.0,0.0,-0.23858463589762238,0.0,-1.0,0.0,-0.09536633256289573,0.0,0.0,-1.0,0.9662646543707685,0.0,0.0,0.0,1.0
18,1698931062.8608127,1.0,0.09069418162107468,-0.025714119896292686,0.9845548868179321,18.0,27.0,29.0,20.0,-11.26485824584961,46.46288299560547,4.884382247924805,418.0,318.0,13.0,22.0,24.0,15.0,1.0,1.0,537.0,33.0,0.0,1.0,0.0,0.0,-0.23862476755480688,0.0,-1.0,0.0,-0.09545845859969732,0.0,0.0,-1.0,0.966246404454524,0.0,0.0,0.0,1.0
19,1698931062.9908237,1.0,0.09069418162107468,0.008340035565197468,0.9845548868179321,19.0,26.0,29.0,19.0,-9.558368682861328,45.321014404296875,4.0161848068237305,418.0,318.0,14.0,21.0,24.0,14.0,1.0,1.0,537.0,33.0,0.0,1.0,0.0,0.0,-0.23896109415366698,0.0,-1.0,0.0,-0.09564226675782142,0.0,0.0,-1.0,0.9661384568971183,0.0,0.0,0.0,1.0
20,1698931063.118855,1.0,0.09069418162107468,0.008340035565197468,0.9951282143592834,19.0,27.0,30.0,19.0,-9.16483211517334,46.4385986328125,7.403741836547852,418.0,318.0,14.0,22.0,25.0,14.0,1.0,1.0,537.0,33.0,0.0,1.0,0.0,0.0,-0.23910094213763078,0.0,-1.0,0.0,-0.09576339668819821,0.0,0.0,-1.0,0.9660961153701964,0.0,0.0,0.0,1.0
21,1698931063.242839,1.0,0.03506917133927345,0.03304782509803772,0.9951282143592834,21.0,24.0,31.0,21.0,-5.437843322753906,44.126197814941406,2.175621747970581,418.0,319.0,16.0,19.0,26.0,16.0,1.0,1.0,537.0,33.0,0.0,1.0,0.0,0.0,-0.23896447197224518,0.0,-1.0,0.0,-0.09545074681367091,0.0,0.0,-1.0,0.966156650743562,0.0,0.0,0.0,1.0
22,1698931063.3598628,1.0,-0.0404878631234169,0.03304782509803772,0.9853824973106384,60.0,112.0,149.0,111.0,0.9474339485168457,-16.456584930419922,4.202190399169922,636.0,243.0,31.0,83.0,120.0,82.0,0.0,0.0,537.0,33.0,0.0,1.0,0.0,0.0,-0.23891299048822806,0.0,-1.0,0.0,-0.09505489801059855,0.0,0.0,-1.0,0.9662070488049195,0.0,0.0,0.0,1.0
23,1698931063.4748554,1.0,-0.044941578060388565,-0.018782800063490868,0.9853824973106384,54.0,112.0,148.0,111.0,0.6113762855529785,-3.8809523582458496,1.2972218990325928,635.0,241.0,25.0,83.0,119.0,82.0,1.0,1.0,537.0,33.0,0.0,1.0,0.0,0.0,-0.2404690979674476,0.0,-1.0,0.0,-0.09353145963192006,0.0,0.0,-1.0,0.9659745379842339,0.0,0.0,0.0,1.0
24,1698931063.5868652,1.0,-0.07382985204458237,-0.014516234397888184,0.9578321576118469,52.0,109.0,147.0,108.0,1.2934622764587402,-0.4571037292480469,0.34380435943603516,636.0,243.0,23.0,80.0,118.0,79.0,1.0,1.0,537.0,33.0,0.0,1.0,0.0,0.0,-0.24034559883841838,0.0,-1.0,0.0,-0.09460584111734212,0.0,0.0,-1.0,0.9658965200614913,0.0,0.0,0.0,1.0
25,1698931063.713894,1.0,-0.31775927543640137,-0.014516234397888184,0.9479854106903076,53.0,110.0,148.0,109.0,0.23602867126464844,-5.733326435089111,0.9355838298797607,635.0,242.0,24.0,81.0,119.0,80.0,1.0,1.0,537.0,33.0,0.0,1.0,0.0,0.0,-0.240309958561651,0.0,-1.0,0.0,-0.09463206947981743,0.0,0.0,-1.0,0.965902115652318,0.0,0.0,0.0,1.0
26,1698931063.834879,1.0,-0.3406917452812195,-0.014516234397888184,0.9400629997253418,52.0,108.0,147.0,107.0,1.1410717964172363,-0.6375064849853516,0.12372303009033203,636.0,243.0,23.0,79.0,118.0,78.0,1.0,1.0,537.0,33.0,0.0,1.0,0.0,0.0,-0.2403783395099013,0.0,-1.0,0.0,-0.09485695925437773,0.0,0.0,-1.0,0.9658634733065787,0.0,0.0,0.0,1.0
27,1698931063.9638917,1.0,-0.3621126413345337,0.010045397095382214,0.9320802092552185,52.0,107.0,148.0,107.0,1.6847500801086426,-1.2686238288879395,0.09983253479003906,635.0,243.0,23.0,78.0,119.0,78.0,1.0,1.0,537.0,33.0,0.0,1.0,0.0,0.0,-0.24020270539116767,0.0,-1.0,0.0,-0.09458270025434956,0.0,0.0,-1.0,0.9659351327258059,0.0,0.0,0.0,1.0
28,1698931064.1069205,1.0,-0.3621126413345337,0.010145404376089573,0.9320802092552185,20.0,27.0,30.0,23.0,-13.757938385009766,46.38044738769531,4.127703666687012,418.0,320.0,15.0,22.0,25.0,18.0,0.0,1.0,537.0,33.0,0.0,1.0,0.0,0.0,-0.24032139915402617,0.0,-1.0,0.0,-0.09496429779995962,0.0,0.0,-1.0,0.9658665905121467,0.0,0.0,0.0,1.0
29,1698931064.2779114,1.0,-0.35848382115364075,0.010076051577925682,0.93346107006073,20.0,28.0,30.0,21.0,-19.805496215820312,45.17095947265625,2.39092755317688,418.0,319.0,15.0,23.0,25.0,16.0,0.0,1.0,537.0,33.0,0.0,1.0,0.0,0.0,-0.2403045514132906,0.0,-1.0,0.0,-0.09499424207702885,0.0,0.0,-1.0,0.9658674820384641,0.0,0.0,0.0,1.0
30,1698931064.4189231,1.0,-0.3256808817386627,-0.046761974692344666,0.9383571743965149,19.0,27.0,29.0,21.0,-13.454774856567383,49.402183532714844,4.935516357421875,419.0,318.0,14.0,22.0,24.0,16.0,1.0,1.0,537.0,33.0,0.0,1.0,0.0,0.0,-0.24030247465451293,0.0,-1.0,0.0,-0.09499426690919358,0.0,0.0,-1.0,0.9658679563249906,0.0,0.0,0.0,1.0
31,1698931064.5509324,1.0,-0.3256808817386627,-0.046761974692344666,0.9383571743965149,20.0,27.0,30.0,21.0,-12.886053085327148,50.25901794433594,4.107091903686523,418.0,319.0,15.0,22.0,25.0,16.0,1.0,1.0,537.0,33.0,0.0,1.0,0.0,0.0,-0.2403369126671261,0.0,-1.0,0.0,-0.09497329338141106,0.0,0.0,-1.0,0.9658641944277793,0.0,0.0,0.0,1.0
32,1698931064.6809394,2.0,-0.19824349880218506,-0.046761974692344666,0.9687971472740173,20.0,26.0,30.0,20.0,-12.776229858398438,45.89777374267578,1.5552575588226318,418.0,319.0,15.0,21.0,25.0,15.0,1.0,1.0,59.0,302.0,0.0,1.0,0.0,0.0,-0.24052839189543374,0.0,-1.0,0.0,-0.09486753732494645,0.0,0.0,-1.0,0.9658165586474359,0.0,0.0,0.0,1.0
33,1698931064.802949,2.0,-0.3589383065700531,0.05192452296614647,0.9318176507949829,54.0,112.0,150.0,111.0,2.0461392402648926,-9.47402286529541,1.279261827468872,634.0,240.0,24.0,82.0,120.0,81.0,1.0,1.0,59.0,302.0,0.0,1.0,0.0,0.0,-0.23996708513093978,0.0,-1.0,0.0,-0.09464368471761639,0.0,0.0,-1.0,0.9659795531458149,0.0,0.0,0.0,1.0
34,1698931064.9229596,2.0,-0.3589383065700531,0.05192452296614647,0.9318176507949829,18.0,30.0,29.0,23.0,-11.489355087280273,53.9178466796875,6.913797378540039,418.0,319.0,13.0,25.0,24.0,18.0,0.0,1.0,59.0,302.0,0.0,1.0,0.0,0.0,-0.23991792507724347,0.0,-1.0,0.0,-0.0949467816704601,0.0,0.0,-1.0,0.9659627900558363,0.0,0.0,0.0,1.0
35,1698931065.03498,2.0,-0.3503345847129822,0.053322356194257736,0.9349567294120789,53.0,111.0,150.0,110.0,2.0292792320251465,-8.611810684204102,0.790799617767334,634.0,241.0,23.0,81.0,120.0,80.0,1.0,1.0,59.0,302.0,0.0,1.0,0.0,0.0,-0.240310708352721,0.0,-1.0,0.0,-0.094629570696173,0.0,0.0,-1.0,0.9659027332714794,0.0,0.0,0.0,1.0
36,1698931065.1459727,2.0,-0.3503345847129822,0.053322356194257736,0.9349567294120789,55.0,111.0,151.0,111.0,3.770620822906494,-9.048932075500488,1.1716554164886475,634.0,241.0,25.0,81.0,121.0,81.0,1.0,1.0,59.0,302.0,0.0,1.0,0.0,0.0,-0.2402924261731833,0.0,-1.0,0.0,-0.09535120669838157,0.0,0.0,-1.0,0.9658362673988932,0.0,0.0,0.0,1.0
37,1698931065.2559798,2.0,-0.3389493227005005,0.01402919553220272,0.9349567294120789,60.0,116.0,151.0,114.0,1.9794964790344238,-19.958892822265625,5.487409591674805,636.0,243.0,31.0,87.0,122.0,85.0,0.0,0.0,59.0,302.0,0.0,1.0,0.0,0.0,-0.24036108418735747,0.0,-1.0,0.0,-0.09524578658515007,0.0,0.0,-1.0,0.9658283771651484,0.0,0.0,0.0,1.0
38,1698931065.367028,2.0,-0.28364118933677673,-0.12536673247814178,0.9304954409599304,61.0,118.0,154.0,116.0,1.6675896644592285,-14.757715225219727,4.564033508300781,636.0,241.0,32.0,89.0,125.0,87.0,0.0,1.0,59.0,302.0,0.0,1.0,0.0,0.0,-0.24001307747174894,0.0,-1.0,0.0,-0.09255792773320878,0.0,0.0,-1.0,0.9661833043460382,0.0,0.0,0.0,1.0
39,1698931065.480042,2.0,-0.014504572376608849,-0.2430640310049057,0.9304954409599304,61.0,118.0,155.0,116.0,2.576974391937256,-10.950754165649414,3.6529462337493896,636.0,241.0,32.0,89.0,126.0,87.0,1.0,1.0,59.0,302.0,0.0,1.0,0.0,0.0,-0.2393099242661227,0.0,-1.0,0.0,-0.09247849567862931,0.0,0.0,-1.0,0.9663653226025424,0.0,0.0,0.0,1.0
40,1698931065.5910037,2.0,0.24592924118041992,-0.2430640310049057,0.9304954409599304,62.0,117.0,156.0,116.0,1.339920997619629,-10.29405403137207,3.2541611194610596,636.0,241.0,33.0,88.0,127.0,87.0,1.0,1.0,59.0,302.0,0.0,1.0,0.0,0.0,-0.23896833803339473,0.0,-1.0,0.0,-0.09285856540450449,0.0,0.0,-1.0,0.9664062857847214,0.0,0.0,0.0,1.0
41,1698931065.6980538,2.0,0.2760741114616394,-0.2430640310049057,0.9304954409599304,62.0,118.0,156.0,117.0,2.8264384269714355,-9.189355850219727,2.7464263439178467,636.0,240.0,33.0,89.0,127.0,88.0,1.0,1.0,59.0,302.0,0.0,1.0,0.0,0.0,-0.23827958521200399,0.0,-1.0,0.0,-0.09287283231786023,0.0,0.0,-1.0,0.9665748912306948,0.0,0.0,0.0,1.0
42,1698931065.8091028,2.0,0.2792717516422272,-0.22867387533187866,0.9324575662612915,63.0,118.0,157.0,117.0,3.2252869606018066,-8.668684005737305,2.5011603832244873,635.0,240.0,33.0,88.0,127.0,87.0,1.0,1.0,59.0,302.0,0.0,1.0,0.0,0.0,-0.2382965178121773,0.0,-1.0,0.0,-0.09325919918721143,0.0,0.0,-1.0,0.9665344429471954,0.0,0.0,0.0,1.0
43,1698931065.9220276,2.0,0.2792717516422272,-0.22032366693019867,0.9325854182243347,62.0,119.0,156.0,117.0,4.5878167152404785,-9.629365921020508,3.1528737545013428,635.0,239.0,32.0,89.0,126.0,87.0,1.0,1.0,59.0,302.0,0.0,1.0,0.0,0.0,-0.23893440254242748,0.0,-1.0,0.0,-0.09321558288194495,0.0,0.0,-1.0,0.9663802677122246,0.0,0.0,0.0,1.0
44,1698931066.0310335,2.0,0.28632214665412903,-0.21631985902786255,0.9325854182243347,62.0,118.0,156.0,116.0,4.934633731842041,-9.016029357910156,3.1228525638580322,635.0,240.0,32.0,88.0,126.0,86.0,1.0,1.0,59.0,302.0,0.0,1.0,0.0,0.0,-0.23882910486034148,0.0,-1.0,0.0,-0.09334154957548157,0.0,0.0,-1.0,0.9663959816630912,0.0,0.0,0.0,1.0
45,1698931066.1420577,2.0,0.2874850630760193,-0.21631985902786255,0.9324575662612915,62.0,119.0,157.0,117.0,5.445223331451416,-9.320919036865234,3.056993246078491,635.0,239.0,32.0,89.0,127.0,87.0,1.0,1.0,59.0,302.0,0.0,1.0,0.0,0.0,-0.23916934984913701,0.0,-1.0,0.0,-0.09336624747518549,0.0,0.0,-1.0,0.9663072677256894,0.0,0.0,0.0,1.0
46,1698931066.24808,2.0,0.2920621633529663,-0.21599632501602173,0.9325854182243347,62.0,118.0,157.0,116.0,3.6985936164855957,-8.788366317749023,2.380999803543091,635.0,240.0,32.0,88.0,127.0,86.0,1.0,1.0,59.0,302.0,0.0,1.0,0.0,0.0,-0.2390102134335279,0.0,-1.0,0.0,-0.09359822812694132,0.0,0.0,-1.0,0.9663264699147478,0.0,0.0,0.0,1.0
47,1698931066.3540587,2.0,0.29692450165748596,-0.21277491748332977,0.9300760626792908,62.0,119.0,157.0,117.0,4.638394832611084,-8.786532402038574,2.6025478839874268,635.0,239.0,32.0,89.0,127.0,87.0,1.0,1.0,59.0,302.0,0.0,1.0,0.0,0.0,-0.23915393890506675,0.0,-1.0,0.0,-0.0933725403524244,0.0,0.0,-1.0,0.9663131830288569,0.0,0.0,0.0,1.0
48,1698931066.469066,2.0,0.29692450165748596,-0.21599632501602173,0.9300760626792908,62.0,119.0,157.0,117.0,3.965294361114502,-8.506414413452148,2.5474836826324463,635.0,239.0,32.0,89.0,127.0,87.0,1.0,1.0,59.0,302.0,0.0,1.0,0.0,0.0,-0.23883809525355798,0.0,-1.0,0.0,-0.0938496632809796,0.0,0.0,-1.0,0.9663429459692645,0.0,0.0,0.0,1.0
49,1698931066.5771155,2.0,0.2920621633529663,-0.21599632501602173,0.931289792060852,63.0,118.0,157.0,117.0,3.304903507232666,-7.9268927574157715,2.268772840499878,635.0,240.0,33.0,88.0,127.0,87.0,1.0,1.0,59.0,302.0,0.0,1.0,0.0,0.0,-0.23895239807791885,0.0,-1.0,0.0,-0.09358010082338475,0.0,0.0,-1.0,0.9663406087504187,0.0,0.0,0.0,1.0
50,1698931066.6950972,3.0,0.2902151644229889,-0.21802787482738495,0.931289792060852,62.0,118.0,156.0,117.0,3.0302720069885254,-7.22739315032959,2.30706524848938,636.0,240.0,32.0,88.0,126.0,87.0,1.0,1.0,537.0,302.0,0.0,1.0,0.0,0.0,-0.23899388248447923,0.0,-1.0,0.0,-0.09323132692605454,0.0,0.0,-1.0,0.9663651729192266,0.0,0.0,0.0,1.0
51,1698931066.8060884,3.0,0.2841578423976898,-0.21802787482738495,0.931289792060852,63.0,117.0,157.0,116.0,2.9856457710266113,-7.74222993850708,2.068413496017456,635.0,240.0,33.0,87.0,127.0,86.0,1.0,1.0,537.0,302.0,0.0,1.0,0.0,0.0,-0.23833064643976104,0.0,-1.0,0.0,-0.09318118145365628,0.0,0.0,-1.0,0.9665325405590313,0.0,0.0,0.0,1.0
52,1698931066.9211383,3.0,0.2835943400859833,-0.21802787482738495,0.9338298439979553,62.0,117.0,156.0,117.0,2.74025297164917,-5.621809959411621,2.53997540473938,636.0,240.0,32.0,87.0,126.0,87.0,1.0,1.0,537.0,302.0,0.0,1.0,0.0,0.0,-0.23854002444550138,0.0,-1.0,0.0,-0.09321653705013475,0.0,0.0,-1.0,0.966472087916364,0.0,0.0,0.0,1.0
53,1698931067.0371044,3.0,0.2835943400859833,-0.21227334439754486,0.9338298439979553,62.0,117.0,156.0,116.0,3.1321568489074707,-5.682888984680176,2.6102778911590576,636.0,240.0,33.0,88.0,127.0,87.0,1.0,1.0,537.0,302.0,0.0,1.0,0.0,0.0,-0.23826855310493456,0.0,-1.0,0.0,-0.09341445450261684,0.0,0.0,-1.0,0.9665256806185627,0.0,0.0,0.0,1.0
54,1698931067.1538532,3.0,0.2841578423976898,-0.2107280194759369,0.9352250099182129,62.0,116.0,155.0,116.0,2.857774257659912,-5.718728542327881,2.455914258956909,636.0,241.0,33.0,87.0,126.0,87.0,1.0,1.0,537.0,302.0,0.0,1.0,0.0,0.0,-0.2386097265029682,0.0,-1.0,0.0,-0.09358806398255384,0.0,0.0,-1.0,0.9664310381405249,0.0,0.0,0.0,1.0
55,1698931067.261899,3.0,0.27541643381118774,-0.2107280194759369,0.9375957250595093,57.0,116.0,147.0,115.0,0.43682432174682617,-11.589773178100586,5.163902282714844,636.0,243.0,28.0,87.0,118.0,86.0,0.0,0.0,537.0,302.0,0.0,1.0,0.0,0.0,-0.2386755653633339,0.0,-1.0,0.0,-0.0931606623686694,0.0,0.0,-1.0,0.9664557397414766,0.0,0.0,0.0,1.0
56,1698931067.3739505,3.0,0.27541643381118774,-0.2107280194759369,0.9375957250595093,53.0,117.0,146.0,116.0,0.6280741691589355,-6.564154624938965,2.250136137008667,636.0,241.0,24.0,88.0,117.0,87.0,1.0,1.0,537.0,302.0,0.0,1.0,0.0,0.0,-0.24047158881566771,0.0,-1.0,0.0,-0.09227077720402764,0.0,0.0,-1.0,0.9660962579726995,0.0,0.0,0.0,1.0
57,1698931067.485876,3.0,0.061418429017066956,-0.20412211120128632,0.9418249130249023,53.0,117.0,147.0,116.0,1.61909818649292,-6.181210517883301,2.0367648601531982,635.0,241.0,24.0,88.0,118.0,87.0,1.0,1.0,537.0,302.0,0.0,1.0,0.0,0.0,-0.24180953494552362,0.0,-1.0,0.0,-0.09210769709889638,0.0,0.0,-1.0,0.9657728352984738,0.0,0.0,0.0,1.0
58,1698931067.6075685,3.0,-0.2535235583782196,-0.19695104658603668,0.9418249130249023,52.0,116.0,145.0,116.0,1.7357206344604492,-2.4214377403259277,1.9792602062225342,636.0,241.0,23.0,87.0,116.0,87.0,1.0,1.0,537.0,302.0,0.0,1.0,0.0,0.0,-0.2420826160176532,0.0,-1.0,0.0,-0.09170270096834157,0.0,0.0,-1.0,0.9657480636390083,0.0,0.0,0.0,1.0
59,1698931067.7303352,3.0,-0.2850233018398285,-0.19552603363990784,0.9423283934593201,51.0,116.0,146.0,116.0,1.645970344543457,-5.118199348449707,1.8823106288909912,636.0,241.0,22.0,87.0,117.0,87.0,1.0,1.0,537.0,302.0,0.0,1.0,0.0,0.0,-0.24190561630000934,0.0,-1.0,0.0,-0.09184377760527604,0.0,0.0,-1.0,0.9657721257013903,0.0,0.0,0.0,1.0
60,1698931067.8533428,3.0,-0.2945081889629364,-0.17543941736221313,0.9423283934593201,52.0,117.0,147.0,117.0,0.10271739959716797,-4.466364860534668,1.6841681003570557,635.0,240.0,23.0,88.0,118.0,88.0,1.0,1.0,537.0,302.0,0.0,1.0,0.0,0.0,-0.2424071260737824,0.0,-1.0,0.0,-0.09168752199323582,0.0,0.0,-1.0,0.9656617114188691,0.0,0.0,0.0,1.0
61,1698931068.0143552,3.0,-0.30323636531829834,-0.17478077113628387,0.9354743361473083,52.0,117.0,147.0,117.0,0.2861466407775879,-5.496374130249023,1.7016589641571045,635.0,240.0,23.0,88.0,118.0,88.0,1.0,1.0,537.0,302.0,0.0,1.0,0.0,0.0,-0.2431117437106729,0.0,-1.0,0.0,-0.09240798499159492,0.0,0.0,-1.0,0.9654165677625168,0.0,0.0,0.0,1.0
62,1698931068.1643667,3.0,-0.30714717507362366,-0.17478077113628387,0.935418426990509,52.0,118.0,147.0,117.0,0.04128074645996094,-5.06237268447876,1.6405446529388428,635.0,240.0,23.0,89.0,118.0,88.0,1.0,1.0,537.0,302.0,0.0,1.0,0.0,0.0,-0.24242955022381651,0.0,-1.0,0.0,-0.09206108671121604,0.0,0.0,-1.0,0.9656196649722244,0.0,0.0,0.0,1.0
