,time_sec,gaze_x,gaze_y,gaze_z,Sgaze_x,Sgaze_y,Sgaze_z,REyePos_x,REyePos_y,LEyePos_x,LEyePos_y,yaw,pitch,roll,HeadPos_x,HeadPos_y,set_x,set_y,set_z,WTransG_x,WTransG_y,WTransG_z,RegSgaze_x,RegSgaze_y,RegSgaze_z,CalPSgaze_x,CalPSgaze_y,CalPSgaze_z,ROpenClose,LOpenClose
36,2024-02-16 09:16:50.112118,-0.15340251833495477,0.08288138007887175,0.9846818573291793,36.432537703763,93.47907244678566,0.0,0,0,0,0,8.854868728128366,4.754206940767005,0.0,606,344,298,168,0,0.0,0.0,0.0,33.824510878775676,88.00072891915579,0.0,39.04056452875032,98.95741597441554,0.0,1,1
37,2024-02-16 09:16:50.276117,-0.15525384744315796,0.0763357337122901,0.9849208043225945,37.50012163958192,97.34296295995355,0.0,0,0,0,0,8.957871001489586,4.3779742566693995,0.0,606,344,298,168,0,0.0,0.0,0.0,34.89209481459459,91.86461943232368,0.0,40.10814846456924,102.82130648758343,0.0,1,1
38,2024-02-16 09:16:50.444122,-0.13867454149986702,-0.19157789620362775,0.9716312765723651,28.85955465358492,256.54977956164646,0.0,0,0,0,0,8.122593851079417,-11.044882753687142,0.0,606,347,298,168,0,0.0,0.0,0.0,26.251527828597595,251.07143603401659,0.0,31.467581478572242,262.02812308927633,0.0,1,1
39,2024-02-16 09:16:50.611139,-0.18486205989476232,-0.1136088450873988,0.9761757349935667,55.898883124009686,209.72260108759042,0.0,0,0,0,0,10.723331839765903,-6.523391870158417,0.0,608,347,298,168,0,0.0,0.0,0.0,53.29085629902236,204.24425755996054,0.0,58.506909948997006,215.2009446152203,0.0,1,1
40,2024-02-16 09:16:50.773146,-0.17647936755333304,-0.1114876662744157,0.9779701028071103,50.72928801359335,208.34166546229244,0.0,0,0,0,0,10.229210250816356,-6.401080115536945,0.0,608,347,298,168,0,0.0,0.0,0.0,48.12126118860602,202.86332193466257,0.0,53.33731483858067,213.82000898992231,0.0,1,1
41,2024-02-16 09:16:50.932124,-0.17736593833370023,-0.10729253911229927,0.9782788866230507,51.221555062182915,205.83525272481668,0.0,0,0,0,0,10.276329752918182,-6.159265696296932,0.0,609,347,298,168,0,0.0,0.0,0.0,48.61352823719559,200.3569091971868,0.0,53.829581887170235,211.31359625244656,0.0,1,1
42,2024-02-16 09:16:51.079152,-0.18715117017681973,-0.12781119106542124,0.9739809194887874,57.50848326537111,218.3264431147552,0.0,0,0,0,0,10.876855700952254,-7.343127664501825,0.0,609,348,298,168,0,0.0,0.0,0.0,54.900456440383785,212.84809958712532,0.0,60.11651009035843,223.80478664238507,0.0,1,1
43,2024-02-16 09:16:51.225128,-0.18176178699372075,-0.1145771241623913,0.9766446198813259,54.00624170794332,210.2648676117483,0.0,0,0,0,0,10.542612103508759,-6.579234827123427,0.0,608,347,298,168,0,0.0,0.0,0.0,51.39821488295599,204.7865240841184,0.0,56.61426853293064,215.74321113937816,0.0,1,1
44,2024-02-16 09:16:51.371528,-0.1881032082691826,-0.11711258392475468,0.975141943467609,57.94176361884716,211.87671129999364,0.0,0,0,0,0,10.918155138894322,-6.725490705651241,0.0,609,347,298,168,0,0.0,0.0,0.0,55.333736793859835,206.39836777236377,0.0,60.54979044383448,217.35505482762352,0.0,1,1
45,2024-02-16 09:16:51.520530,-0.19319488718602895,-0.1253383236829495,0.9731217548413088,61.20661283527566,216.92069126371658,0.0,0,0,0,0,11.228982319917776,-7.20029396037547,0.0,609,347,298,168,0,0.0,0.0,0.0,58.59858601028834,211.4423477360867,0.0,63.81463966026298,222.39903479134645,0.0,1,1
